10308844_1	Q0	107098	0
10308844_1	Q0	108289	0
10308844_1	Q0	113573	0
10308844_1	Q0	119133	0
10308844_1	Q0	119144	0
10308844_1	Q0	119504	0
10308844_1	Q0	121196	0
10308844_1	Q0	125113	1
10308844_1	Q0	126263	0
10308844_1	Q0	12738	0
10308844_1	Q0	128466	0
10308844_1	Q0	128587	0
10308844_1	Q0	128889	0
10308844_1	Q0	129014	0
10308844_1	Q0	130726	0
10308844_1	Q0	133206	0
10308844_1	Q0	134542	0
10308844_1	Q0	137660	0
10308844_1	Q0	138112	0
10308844_1	Q0	139404	0
10308844_1	Q0	14358	0
10308844_1	Q0	145176	0
10308844_1	Q0	149181	0
10308844_1	Q0	152853	0
10308844_1	Q0	154657	0
10308844_1	Q0	161974	0
10308844_1	Q0	162097	0
10308844_1	Q0	163785	0
10308844_1	Q0	164384	0
10308844_1	Q0	166416	0
10308844_1	Q0	168216	0
10308844_1	Q0	17033	0
10308844_1	Q0	17297	0
10308844_1	Q0	17380	0
10308844_1	Q0	17391	0
10308844_1	Q0	17392	0
10308844_1	Q0	2140	0
10308844_1	Q0	25948	1
10308844_1	Q0	26222	0
10308844_1	Q0	27973	0
10308844_1	Q0	31268	0
10308844_1	Q0	38461	0
10308844_1	Q0	38681	0
10308844_1	Q0	41501	0
10308844_1	Q0	44838	0
10308844_1	Q0	52652	0
10308844_1	Q0	53637	0
10308844_1	Q0	53909	0
10308844_1	Q0	55179	0
10308844_1	Q0	58162	0
10308844_1	Q0	58358	0
10308844_1	Q0	59757	1
10308844_1	Q0	62902	0
10308844_1	Q0	63465	0
10308844_1	Q0	65350	0
10308844_1	Q0	66757	0
10308844_1	Q0	66929	0
10308844_1	Q0	66931	0
10308844_1	Q0	66943	0
10308844_1	Q0	66944	0
10308844_1	Q0	66945	0
10308844_1	Q0	66947	1
10308844_1	Q0	66949	0
10308844_1	Q0	66950	0
10308844_1	Q0	66951	0
10308844_1	Q0	66954	0
10308844_1	Q0	67437	0
10308844_1	Q0	67652	0
10308844_1	Q0	67900	0
10308844_1	Q0	68768	0
10308844_1	Q0	70291	1
10308844_1	Q0	74825	0
10308844_1	Q0	75375	0
10308844_1	Q0	79094	0
10308844_1	Q0	79289	0
10308844_1	Q0	80811	1
10308844_1	Q0	81189	0
10308844_1	Q0	81192	0
10308844_1	Q0	81194	0
10308844_1	Q0	81199	0
10308844_1	Q0	90854	0
10308844_1	Q0	93109	0
10308844_1	Q0	93579	0
10308844_1	Q0	93924	0
10308844_1	Q0	97652	0
10308844_19	Q0	104200	0
10308844_19	Q0	104636	0
10308844_19	Q0	105683	0
10308844_19	Q0	106937	0
10308844_19	Q0	10766	2
10308844_19	Q0	10914	0
10308844_19	Q0	109353	0
10308844_19	Q0	109591	0
10308844_19	Q0	111232	0
10308844_19	Q0	113459	0
10308844_19	Q0	116152	0
10308844_19	Q0	116368	0
10308844_19	Q0	118257	0
10308844_19	Q0	119391	0
10308844_19	Q0	122573	0
10308844_19	Q0	123540	0
10308844_19	Q0	125853	0
10308844_19	Q0	126542	2
10308844_19	Q0	128280	0
10308844_19	Q0	128283	0
10308844_19	Q0	128302	0
10308844_19	Q0	128338	0
10308844_19	Q0	128766	1
10308844_19	Q0	129503	0
10308844_19	Q0	132069	0
10308844_19	Q0	132207	0
10308844_19	Q0	133077	0
10308844_19	Q0	133789	0
10308844_19	Q0	133885	0
10308844_19	Q0	134447	0
10308844_19	Q0	134663	0
10308844_19	Q0	136922	0
10308844_19	Q0	138806	0
10308844_19	Q0	14042	2
10308844_19	Q0	141943	1
10308844_19	Q0	142221	0
10308844_19	Q0	142633	0
10308844_19	Q0	142852	0
10308844_19	Q0	143131	0
10308844_19	Q0	143209	0
10308844_19	Q0	146198	0
10308844_19	Q0	146365	0
10308844_19	Q0	148493	0
10308844_19	Q0	150024	0
10308844_19	Q0	153	0
10308844_19	Q0	153418	0
10308844_19	Q0	154059	0
10308844_19	Q0	154093	0
10308844_19	Q0	154370	0
10308844_19	Q0	155977	0
10308844_19	Q0	156912	0
10308844_19	Q0	161371	0
10308844_19	Q0	162529	0
10308844_19	Q0	162534	0
10308844_19	Q0	163265	0
10308844_19	Q0	163553	0
10308844_19	Q0	166322	0
10308844_19	Q0	166564	0
10308844_19	Q0	167158	0
10308844_19	Q0	167769	0
10308844_19	Q0	167976	0
10308844_19	Q0	16925	0
10308844_19	Q0	17236	0
10308844_19	Q0	22046	0
10308844_19	Q0	22125	0
10308844_19	Q0	2256	0
10308844_19	Q0	2393	0
10308844_19	Q0	24144	0
10308844_19	Q0	24796	0
10308844_19	Q0	25071	0
10308844_19	Q0	259	0
10308844_19	Q0	26012	2
10308844_19	Q0	27224	0
10308844_19	Q0	2918	0
10308844_19	Q0	36001	2
10308844_19	Q0	36498	1
10308844_19	Q0	37177	0
10308844_19	Q0	3741	0
10308844_19	Q0	37665	1
10308844_19	Q0	37832	0
10308844_19	Q0	37839	0
10308844_19	Q0	38412	0
10308844_19	Q0	38422	0
10308844_19	Q0	38423	0
10308844_19	Q0	38425	1
10308844_19	Q0	39274	0
10308844_19	Q0	4078	0
10308844_19	Q0	42579	0
10308844_19	Q0	42653	0
10308844_19	Q0	4655	0
10308844_19	Q0	48366	0
10308844_19	Q0	50208	0
10308844_19	Q0	50956	0
10308844_19	Q0	51603	0
10308844_19	Q0	53356	1
10308844_19	Q0	53983	0
10308844_19	Q0	56321	0
10308844_19	Q0	59124	0
10308844_19	Q0	59287	0
10308844_19	Q0	59565	0
10308844_19	Q0	59992	0
10308844_19	Q0	60016	0
10308844_19	Q0	61244	0
10308844_19	Q0	62929	0
10308844_19	Q0	65510	0
10308844_19	Q0	65515	0
10308844_19	Q0	65516	1
10308844_19	Q0	66822	0
10308844_19	Q0	68142	0
10308844_19	Q0	68263	0
10308844_19	Q0	6976	1
10308844_19	Q0	71032	0
10308844_19	Q0	71568	0
10308844_19	Q0	71917	0
10308844_19	Q0	74517	1
10308844_19	Q0	74898	0
10308844_19	Q0	75957	0
10308844_19	Q0	75963	0
10308844_19	Q0	79061	0
10308844_19	Q0	82869	0
10308844_19	Q0	8357	0
10308844_19	Q0	83605	0
10308844_19	Q0	87781	0
10308844_19	Q0	90062	0
10308844_19	Q0	90857	0
10308844_19	Q0	90860	0
10308844_19	Q0	91102	0
10308844_19	Q0	92685	1
10308844_19	Q0	92736	0
10308844_19	Q0	95005	0
10308844_19	Q0	9679	1
10308844_19	Q0	98274	0
10308844_19	Q0	98663	2
10308844_3	Q0	10130	1
10308844_3	Q0	104608	1
10308844_3	Q0	109229	1
10308844_3	Q0	109876	1
10308844_3	Q0	111762	2
10308844_3	Q0	11681	1
10308844_3	Q0	11703	1
10308844_3	Q0	120090	1
10308844_3	Q0	121512	0
10308844_3	Q0	123481	0
10308844_3	Q0	124043	0
10308844_3	Q0	128209	1
10308844_3	Q0	131952	0
10308844_3	Q0	135510	1
10308844_3	Q0	137197	0
10308844_3	Q0	13771	2
10308844_3	Q0	140307	1
10308844_3	Q0	140308	1
10308844_3	Q0	143281	1
10308844_3	Q0	143336	1
10308844_3	Q0	146957	0
10308844_3	Q0	151011	0
10308844_3	Q0	157093	1
10308844_3	Q0	157144	2
10308844_3	Q0	161555	0
10308844_3	Q0	163244	2
10308844_3	Q0	16637	1
10308844_3	Q0	18274	0
10308844_3	Q0	19736	0
10308844_3	Q0	2140	0
10308844_3	Q0	22331	1
10308844_3	Q0	26730	0
10308844_3	Q0	30666	1
10308844_3	Q0	30670	0
10308844_3	Q0	32138	1
10308844_3	Q0	33619	0
10308844_3	Q0	37528	1
10308844_3	Q0	42164	0
10308844_3	Q0	45926	1
10308844_3	Q0	45931	1
10308844_3	Q0	51045	0
10308844_3	Q0	51700	1
10308844_3	Q0	51775	1
10308844_3	Q0	51777	1
10308844_3	Q0	51780	1
10308844_3	Q0	52221	0
10308844_3	Q0	5291	1
10308844_3	Q0	53935	1
10308844_3	Q0	53939	1
10308844_3	Q0	54467	1
10308844_3	Q0	54794	1
10308844_3	Q0	59842	2
10308844_3	Q0	62902	0
10308844_3	Q0	68940	1
10308844_3	Q0	68988	1
10308844_3	Q0	71833	1
10308844_3	Q0	7360	0
10308844_3	Q0	78493	0
10308844_3	Q0	87660	1
10308844_3	Q0	94263	1
10308844_3	Q0	95777	0
10308844_6	Q0	100891	1
10308844_6	Q0	101026	2
10308844_6	Q0	101398	1
10308844_6	Q0	101401	0
10308844_6	Q0	102198	0
10308844_6	Q0	102200	0
10308844_6	Q0	105286	0
10308844_6	Q0	110367	0
10308844_6	Q0	111881	1
10308844_6	Q0	111902	1
10308844_6	Q0	116170	0
10308844_6	Q0	11893	0
10308844_6	Q0	119443	0
10308844_6	Q0	119860	0
10308844_6	Q0	122414	0
10308844_6	Q0	123623	1
10308844_6	Q0	132201	0
10308844_6	Q0	133519	0
10308844_6	Q0	134757	0
10308844_6	Q0	134874	0
10308844_6	Q0	13699	2
10308844_6	Q0	13701	0
10308844_6	Q0	13703	0
10308844_6	Q0	137219	0
10308844_6	Q0	13850	0
10308844_6	Q0	139514	0
10308844_6	Q0	139566	1
10308844_6	Q0	140843	1
10308844_6	Q0	144102	0
10308844_6	Q0	147643	0
10308844_6	Q0	148918	0
10308844_6	Q0	150934	0
10308844_6	Q0	151880	0
10308844_6	Q0	151909	0
10308844_6	Q0	152776	0
10308844_6	Q0	153264	0
10308844_6	Q0	153573	0
10308844_6	Q0	156895	0
10308844_6	Q0	156921	0
10308844_6	Q0	157138	0
10308844_6	Q0	161697	0
10308844_6	Q0	162797	1
10308844_6	Q0	165301	0
10308844_6	Q0	21393	0
10308844_6	Q0	2181	0
10308844_6	Q0	29415	0
10308844_6	Q0	29420	0
10308844_6	Q0	29596	0
10308844_6	Q0	35734	1
10308844_6	Q0	39123	0
10308844_6	Q0	39130	1
10308844_6	Q0	39156	1
10308844_6	Q0	39157	0
10308844_6	Q0	39160	1
10308844_6	Q0	39176	0
10308844_6	Q0	39187	0
10308844_6	Q0	39499	0
10308844_6	Q0	41354	1
10308844_6	Q0	43131	2
10308844_6	Q0	44195	0
10308844_6	Q0	44199	0
10308844_6	Q0	44207	0
10308844_6	Q0	45833	0
10308844_6	Q0	57115	0
10308844_6	Q0	5871	0
10308844_6	Q0	60283	0
10308844_6	Q0	64544	0
10308844_6	Q0	66140	0
10308844_6	Q0	72632	1
10308844_6	Q0	72790	0
10308844_6	Q0	73019	0
10308844_6	Q0	74437	0
10308844_6	Q0	77739	1
10308844_6	Q0	78966	0
10308844_6	Q0	80176	1
10308844_6	Q0	82854	0
10308844_6	Q0	84320	0
10308844_6	Q0	84967	1
10308844_6	Q0	86540	0
10308844_6	Q0	87690	1
10308844_6	Q0	88070	1
10308844_6	Q0	88072	1
10308844_6	Q0	88078	0
10308844_6	Q0	88301	0
10308844_6	Q0	88467	2
10308844_6	Q0	8917	0
10308844_6	Q0	8919	1
10308844_6	Q0	90728	0
10308844_6	Q0	91586	1
10308844_6	Q0	94001	1
10308844_6	Q0	96617	1
10308844_6	Q0	97199	1
1045635_13	Q0	103087	0
1045635_13	Q0	105792	0
1045635_13	Q0	110616	0
1045635_13	Q0	111140	0
1045635_13	Q0	11143	0
1045635_13	Q0	114576	0
1045635_13	Q0	114919	0
1045635_13	Q0	115293	0
1045635_13	Q0	115683	0
1045635_13	Q0	118442	0
1045635_13	Q0	121233	0
1045635_13	Q0	121886	0
1045635_13	Q0	123156	0
1045635_13	Q0	123158	0
1045635_13	Q0	123159	0
1045635_13	Q0	124555	0
1045635_13	Q0	125824	0
1045635_13	Q0	126263	0
1045635_13	Q0	126659	0
1045635_13	Q0	127748	0
1045635_13	Q0	132113	0
1045635_13	Q0	138078	0
1045635_13	Q0	138358	0
1045635_13	Q0	139463	0
1045635_13	Q0	139486	0
1045635_13	Q0	140086	0
1045635_13	Q0	142784	0
1045635_13	Q0	142918	0
1045635_13	Q0	145275	0
1045635_13	Q0	145485	0
1045635_13	Q0	147782	0
1045635_13	Q0	147783	0
1045635_13	Q0	147883	0
1045635_13	Q0	147884	0
1045635_13	Q0	147885	0
1045635_13	Q0	148242	0
1045635_13	Q0	148363	0
1045635_13	Q0	149003	0
1045635_13	Q0	14980	0
1045635_13	Q0	152852	2
1045635_13	Q0	152907	0
1045635_13	Q0	15404	0
1045635_13	Q0	156079	0
1045635_13	Q0	157053	0
1045635_13	Q0	157220	0
1045635_13	Q0	16327	0
1045635_13	Q0	165390	0
1045635_13	Q0	166394	0
1045635_13	Q0	167735	0
1045635_13	Q0	17592	0
1045635_13	Q0	1761	0
1045635_13	Q0	20594	0
1045635_13	Q0	32409	0
1045635_13	Q0	3292	0
1045635_13	Q0	33644	0
1045635_13	Q0	35027	0
1045635_13	Q0	4138	0
1045635_13	Q0	4206	0
1045635_13	Q0	4814	0
1045635_13	Q0	58109	0
1045635_13	Q0	58169	0
1045635_13	Q0	59277	0
1045635_13	Q0	60550	0
1045635_13	Q0	61531	0
1045635_13	Q0	6315	0
1045635_13	Q0	64539	0
1045635_13	Q0	6513	0
1045635_13	Q0	65757	0
1045635_13	Q0	66807	0
1045635_13	Q0	67349	0
1045635_13	Q0	67413	0
1045635_13	Q0	67617	0
1045635_13	Q0	6974	0
1045635_13	Q0	72281	0
1045635_13	Q0	74635	0
1045635_13	Q0	795	0
1045635_13	Q0	81792	0
1045635_13	Q0	81930	0
1045635_13	Q0	82026	0
1045635_13	Q0	84550	0
1045635_13	Q0	84716	1
1045635_13	Q0	85318	0
1045635_13	Q0	85864	0
1045635_13	Q0	87913	0
1045635_13	Q0	88277	0
1045635_13	Q0	90976	0
1045635_13	Q0	91793	0
1045635_13	Q0	96556	0
1045635_13	Q0	98789	0
1045635_13	Q0	99815	0
1045635_13	Q0	99816	1
1045635_13	Q0	99951	0
1045635_18	Q0	101620	0
1045635_18	Q0	106726	0
1045635_18	Q0	110804	0
1045635_18	Q0	116255	0
1045635_18	Q0	117635	0
1045635_18	Q0	117861	0
1045635_18	Q0	117862	0
1045635_18	Q0	117864	0
1045635_18	Q0	119368	0
1045635_18	Q0	126172	0
1045635_18	Q0	126896	0
1045635_18	Q0	127618	0
1045635_18	Q0	129799	0
1045635_18	Q0	131353	0
1045635_18	Q0	134883	0
1045635_18	Q0	144385	0
1045635_18	Q0	144934	0
1045635_18	Q0	14638	0
1045635_18	Q0	149962	0
1045635_18	Q0	15147	0
1045635_18	Q0	15149	0
1045635_18	Q0	154635	0
1045635_18	Q0	154636	0
1045635_18	Q0	158652	0
1045635_18	Q0	159273	0
1045635_18	Q0	160245	0
1045635_18	Q0	160403	0
1045635_18	Q0	16366	0
1045635_18	Q0	16367	0
1045635_18	Q0	16370	0
1045635_18	Q0	16376	0
1045635_18	Q0	16549	0
1045635_18	Q0	17130	0
1045635_18	Q0	18915	0
1045635_18	Q0	18919	0
1045635_18	Q0	19014	0
1045635_18	Q0	19100	0
1045635_18	Q0	19103	1
1045635_18	Q0	19104	0
1045635_18	Q0	23918	0
1045635_18	Q0	25341	0
1045635_18	Q0	26417	0
1045635_18	Q0	31064	0
1045635_18	Q0	32215	0
1045635_18	Q0	32216	0
1045635_18	Q0	32286	0
1045635_18	Q0	42276	0
1045635_18	Q0	46820	0
1045635_18	Q0	52958	0
1045635_18	Q0	55958	0
1045635_18	Q0	56457	0
1045635_18	Q0	59386	0
1045635_18	Q0	64114	0
1045635_18	Q0	64532	0
1045635_18	Q0	64535	0
1045635_18	Q0	65857	0
1045635_18	Q0	67276	0
1045635_18	Q0	70416	0
1045635_18	Q0	70471	0
1045635_18	Q0	70696	0
1045635_18	Q0	70705	0
1045635_18	Q0	70748	0
1045635_18	Q0	70783	0
1045635_18	Q0	70819	0
1045635_18	Q0	70825	0
1045635_18	Q0	74409	0
1045635_18	Q0	80270	0
1045635_18	Q0	8108	0
1045635_18	Q0	87820	0
1045635_18	Q0	90481	0
1045635_18	Q0	90505	0
1045635_18	Q0	91618	0
1045635_18	Q0	92430	0
1045635_18	Q0	92572	0
1045635_18	Q0	95790	0
1045635_18	Q0	96511	0
1045635_18	Q0	96934	0
1045635_18	Q0	99784	0
1045635_2	Q0	100018	0
1045635_2	Q0	103688	0
1045635_2	Q0	110633	0
1045635_2	Q0	110680	0
1045635_2	Q0	115311	0
1045635_2	Q0	118473	0
1045635_2	Q0	119217	0
1045635_2	Q0	120931	0
1045635_2	Q0	120932	0
1045635_2	Q0	121006	0
1045635_2	Q0	125066	0
1045635_2	Q0	125267	0
1045635_2	Q0	127039	0
1045635_2	Q0	129297	0
1045635_2	Q0	129900	0
1045635_2	Q0	131902	0
1045635_2	Q0	134356	0
1045635_2	Q0	139251	0
1045635_2	Q0	14128	0
1045635_2	Q0	143443	0
1045635_2	Q0	143564	0
1045635_2	Q0	144599	0
1045635_2	Q0	14637	0
1045635_2	Q0	161919	0
1045635_2	Q0	16288	0
1045635_2	Q0	166628	0
1045635_2	Q0	168217	1
1045635_2	Q0	19404	0
1045635_2	Q0	21839	0
1045635_2	Q0	24460	0
1045635_2	Q0	30423	0
1045635_2	Q0	31081	0
1045635_2	Q0	33176	0
1045635_2	Q0	34153	0
1045635_2	Q0	41226	0
1045635_2	Q0	41260	0
1045635_2	Q0	43822	0
1045635_2	Q0	45706	0
1045635_2	Q0	4829	0
1045635_2	Q0	51220	0
1045635_2	Q0	53845	0
1045635_2	Q0	60640	0
1045635_2	Q0	60641	0
1045635_2	Q0	62550	0
1045635_2	Q0	66965	0
1045635_2	Q0	67047	0
1045635_2	Q0	69603	0
1045635_2	Q0	69606	0
1045635_2	Q0	69707	0
1045635_2	Q0	70696	0
1045635_2	Q0	70774	0
1045635_2	Q0	70872	0
1045635_2	Q0	70973	0
1045635_2	Q0	74203	0
1045635_2	Q0	76682	0
1045635_2	Q0	76777	0
1045635_2	Q0	78748	0
1045635_2	Q0	79934	0
1045635_2	Q0	80192	0
1045635_2	Q0	81081	0
1045635_2	Q0	81616	0
1045635_2	Q0	82927	0
1045635_2	Q0	83976	0
1045635_2	Q0	84356	0
1045635_2	Q0	84359	0
1045635_2	Q0	85520	0
1045635_2	Q0	93135	0
1045635_2	Q0	93984	0
1045635_2	Q0	95772	0
1045635_2	Q0	96071	0
1045635_2	Q0	96072	0
1045635_2	Q0	9827	0
1045635_2	Q0	99139	0
1045635_2	Q0	99140	0
1045635_22	Q0	103129	0
1045635_22	Q0	103133	0
1045635_22	Q0	104263	0
1045635_22	Q0	104573	0
1045635_22	Q0	105679	0
1045635_22	Q0	106625	0
1045635_22	Q0	108799	0
1045635_22	Q0	109391	0
1045635_22	Q0	118375	0
1045635_22	Q0	118518	0
1045635_22	Q0	118520	0
1045635_22	Q0	118524	0
1045635_22	Q0	118525	0
1045635_22	Q0	119429	0
1045635_22	Q0	119687	0
1045635_22	Q0	12145	0
1045635_22	Q0	12152	0
1045635_22	Q0	123835	0
1045635_22	Q0	127471	0
1045635_22	Q0	131099	0
1045635_22	Q0	132186	0
1045635_22	Q0	132339	0
1045635_22	Q0	135001	0
1045635_22	Q0	13718	0
1045635_22	Q0	138881	0
1045635_22	Q0	139295	0
1045635_22	Q0	142593	0
1045635_22	Q0	14438	0
1045635_22	Q0	144397	0
1045635_22	Q0	144485	0
1045635_22	Q0	145609	0
1045635_22	Q0	145928	0
1045635_22	Q0	146234	0
1045635_22	Q0	148028	0
1045635_22	Q0	148525	0
1045635_22	Q0	153806	0
1045635_22	Q0	15613	0
1045635_22	Q0	156351	0
1045635_22	Q0	156626	0
1045635_22	Q0	156857	0
1045635_22	Q0	158993	0
1045635_22	Q0	159098	0
1045635_22	Q0	161052	0
1045635_22	Q0	161350	0
1045635_22	Q0	166	0
1045635_22	Q0	17867	0
1045635_22	Q0	22645	0
1045635_22	Q0	25286	0
1045635_22	Q0	29	0
1045635_22	Q0	2924	0
1045635_22	Q0	32036	0
1045635_22	Q0	3322	0
1045635_22	Q0	34307	0
1045635_22	Q0	34348	0
1045635_22	Q0	4666	0
1045635_22	Q0	49414	0
1045635_22	Q0	50845	0
1045635_22	Q0	5316	0
1045635_22	Q0	53335	0
1045635_22	Q0	53336	0
1045635_22	Q0	53958	0
1045635_22	Q0	54902	0
1045635_22	Q0	56885	0
1045635_22	Q0	58169	2
1045635_22	Q0	58775	0
1045635_22	Q0	59465	0
1045635_22	Q0	60360	0
1045635_22	Q0	60484	0
1045635_22	Q0	60485	0
1045635_22	Q0	61531	0
1045635_22	Q0	62737	0
1045635_22	Q0	63573	0
1045635_22	Q0	65831	0
1045635_22	Q0	65832	0
1045635_22	Q0	65836	0
1045635_22	Q0	65839	0
1045635_22	Q0	65845	0
1045635_22	Q0	67038	0
1045635_22	Q0	69672	0
1045635_22	Q0	70226	0
1045635_22	Q0	70608	0
1045635_22	Q0	70875	0
1045635_22	Q0	70893	0
1045635_22	Q0	75918	0
1045635_22	Q0	76162	2
1045635_22	Q0	77523	0
1045635_22	Q0	85440	0
1045635_22	Q0	85569	0
1045635_22	Q0	86803	0
1045635_22	Q0	86996	0
1045635_22	Q0	88637	0
1045635_22	Q0	88724	0
1045635_22	Q0	89567	0
1045635_22	Q0	89568	0
1045635_22	Q0	89569	0
1045635_22	Q0	91711	0
1045635_22	Q0	91853	0
1045635_22	Q0	92196	0
1045635_22	Q0	92522	0
1045635_22	Q0	94399	0
1045635_23	Q0	100472	0
1045635_23	Q0	10200	0
1045635_23	Q0	104208	0
1045635_23	Q0	104482	0
1045635_23	Q0	104487	0
1045635_23	Q0	104488	0
1045635_23	Q0	106513	0
1045635_23	Q0	106597	0
1045635_23	Q0	108390	0
1045635_23	Q0	108542	0
1045635_23	Q0	109931	0
1045635_23	Q0	110756	0
1045635_23	Q0	110937	0
1045635_23	Q0	113390	0
1045635_23	Q0	11352	0
1045635_23	Q0	113558	0
1045635_23	Q0	115366	0
1045635_23	Q0	116178	0
1045635_23	Q0	116179	0
1045635_23	Q0	117866	0
1045635_23	Q0	117867	0
1045635_23	Q0	117868	0
1045635_23	Q0	117870	0
1045635_23	Q0	118518	0
1045635_23	Q0	118520	0
1045635_23	Q0	119429	0
1045635_23	Q0	119507	0
1045635_23	Q0	119544	0
1045635_23	Q0	119550	0
1045635_23	Q0	121997	0
1045635_23	Q0	129592	0
1045635_23	Q0	129593	0
1045635_23	Q0	131426	0
1045635_23	Q0	132922	0
1045635_23	Q0	134877	0
1045635_23	Q0	135802	0
1045635_23	Q0	136917	0
1045635_23	Q0	139234	0
1045635_23	Q0	139295	0
1045635_23	Q0	140348	0
1045635_23	Q0	143484	0
1045635_23	Q0	144157	0
1045635_23	Q0	14438	0
1045635_23	Q0	145609	0
1045635_23	Q0	146234	0
1045635_23	Q0	146789	0
1045635_23	Q0	149443	0
1045635_23	Q0	150171	0
1045635_23	Q0	15617	0
1045635_23	Q0	158581	0
1045635_23	Q0	158993	0
1045635_23	Q0	160612	0
1045635_23	Q0	161052	0
1045635_23	Q0	162711	0
1045635_23	Q0	16580	0
1045635_23	Q0	166	0
1045635_23	Q0	17024	0
1045635_23	Q0	1767	0
1045635_23	Q0	17674	0
1045635_23	Q0	17879	0
1045635_23	Q0	18357	0
1045635_23	Q0	22213	0
1045635_23	Q0	22238	0
1045635_23	Q0	29991	0
1045635_23	Q0	33204	0
1045635_23	Q0	3322	0
1045635_23	Q0	34084	0
1045635_23	Q0	34242	0
1045635_23	Q0	35008	0
1045635_23	Q0	46018	0
1045635_23	Q0	4666	0
1045635_23	Q0	49414	0
1045635_23	Q0	53073	0
1045635_23	Q0	5316	0
1045635_23	Q0	56438	0
1045635_23	Q0	59573	0
1045635_23	Q0	61554	0
1045635_23	Q0	62737	0
1045635_23	Q0	62755	0
1045635_23	Q0	64539	0
1045635_23	Q0	64544	0
1045635_23	Q0	64545	0
1045635_23	Q0	64546	0
1045635_23	Q0	65189	0
1045635_23	Q0	65831	0
1045635_23	Q0	67379	0
1045635_23	Q0	67615	0
1045635_23	Q0	67656	0
1045635_23	Q0	67658	1
1045635_23	Q0	67663	0
1045635_23	Q0	68552	0
1045635_23	Q0	70475	0
1045635_23	Q0	70893	0
1045635_23	Q0	75558	0
1045635_23	Q0	75606	0
1045635_23	Q0	8141	0
1045635_23	Q0	8496	0
1045635_23	Q0	85440	0
1045635_23	Q0	862	0
1045635_23	Q0	867	0
1045635_23	Q0	88763	0
1045635_23	Q0	88772	0
1045635_23	Q0	90315	0
1045635_23	Q0	90317	0
1045635_23	Q0	90322	0
